,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
485,--,20%,Emmanuel Blanchard,Emmanuel BlanchardErik Barber Salvat,Add a plot,--,Transit
486,6.8,--,Daniel Frei,Bruno AmatoDaniel Frei,"The blaring, eerie rhythm of life comes to a sudden screeching halt in ""Off Hour"", the story of Bruno, in search of meaning in a seemingly meaningless world. A handsome vagrant in need of work and a good meal, Bruno lands a job at the docks, a cacophonic post-industrial maelstrom of sights, sounds, movements and actions. With his beloved trumpet slung over his shoulde... Read all",14m,Off Hour
487,--,--,Miteal Chitnis,Miteal Chitnis,A woman finds her life crumbling after she suspects her husband having an extra-marital affair.,--,Here and Gone
488,--,--,Lucía Garibaldi,Graciela AbeledoDarío CampanalsMariana Graña,Add a plot,14m,Colchones
489,--,--,Robert Stock,Malachy Murray,Add a plot,23m,Red Right Wrong
490,--,--,Yasmina Cadiz,Richard Pearce,,3m,The World at Night
491,--,--,Charles Peterson,Jose Rosete,"From controversial filmmaker Charles Peterson, comes an innovative short film that can only be told in split screen.",16m,Schism
492,2.1,--,Eric Norcross,Eric Norcross,"The story of a Photographer's journey to find true happiness. Moving from town to town, taking pictures and writing poetry of his encounters.",16m,Steinway Street
493,7.9,89%,William JoyceBrandon Oldenburg,William Joyce,"After a hurricane levels his city, a young man wanders into a mysterious library where books literally come to life.",15m,The Fantastic Flying Books of Mr. Morris Lessmore
494,--,--,Ruckus Skye,Michael Henry Harris,"It's been three months since Rick has seen his father - in - law Malcolm - at his wife's funeral. Now meeting for breakfast, Rick, Malcolm, and Ricky Jr. must come to terms with their new reality. And it's time for a change.",16m,Inheritance
495,--,--,Eleonore Dailly,Eleonore Dailly,"In an imaginary desert town, a woman struggles to overcome her oppressive environment. An encounter with an intruder will force her to commit the unspeakable to find her true self.",10m,Paradise Palms
496,--,82%,Adam BradleyAmelia Mathews,Adam BradleyAmelia Mathews,"Kate has her vacation to Prague all planned out, but forgets her travel guide at the airport. Jackson discovers it and starts leaving notes for Kate in the places that she's circled as must-see. Despite her initial trepidation, Kate starts leaving notes for Jackson, and they play a game of hide-and-seek across the city. Their game culminates in a planned rendezvous at... Read all",7m,So Close
497,6.4,86%,Andy Collier,Andy Collier,"Another perfect morning in Kate's perfect life, until reality bites hard... Fairytale is the story of a young girl who deals with an awful domestic situation by creating a perfect fantasy world for herself and her siblings to live in, and how the people she meets on an ordinary morning inadvertently conspire to tear it apart.",6m,Fairytale
498,9.4,--,Max Blustin,Max Blustin,"Following the sudden loss of his wife, a man becomes consumed by depression. In his loneliness he makes a strange discovery that brings about an unexpected chain of events...",24m,The History of Chance
499,--,83%,Minhae ShimDaniel Roth,Minhae ShimDaniel Roth,"Jaded, TV-obsessed housewife, Sara Goldfarb, breaks from reality as she unexpectedly plummets into a television screen in her living room to another dimension. Bewildered, Sara stumbles through a series of bizarre worlds where place takes on an identity of its own. Who's Afraid of Sara Goldfarb is a chilling exploration of escapism, self-perception and environment.",13m,The Lady in Red
500,--,--,Martin Jameson,Caroline Loncq,Kim has missed the last bus home and has no cigarettes. She decides to walk but the disco lights of Manchester's Gay Village beckon. A spare ticket lands at her feet and suddenly she is dancing the night away in the Toolshed nightclub.,8m,Boom Boom Clap
501,--,50%,Hal Trussell,Hal Trussell,Add a plot,10m,Dirty Laundry
502,--,--,Thomas W. Campbell,Thomas W. Campbell,Add a plot,3m,Rooftop Serenade
503,--,--,Nick Corirossi,Nick Corirossi,,--,Another Hit
504,6.3,--,Jose Mari Goenaga,Jose Mari Goenaga,"It is not a question of long conversations. It is not a question of living together for years. Sometimes, in a place where people pass each other by, in a matter of minutes you can find yourself connecting with someone else.",9m,Sintonía
505,--,--,Paul Barakat,Paul Barakat,"East Beirut, 1978. As sectarian violence continues to rage, two Christian snipers find themselves at odds with each other when a mysterious new neighbour enters their territory.",21m,Squalor
506,--,--,Farhad Ahmed DehlviAashrita Kamath,Farhad Ahmed DehlviVaseem Ahmed DehlviAashrita Kamath,This film observes the lonely existence of an elderly woman living alone in a Mumbai high rise. The film deals with our primal need for human contact and the significance of seemingly mundane social interactions.,13m,Seher Hone Tak - Till the Morning Comes
507,--,--,Tim Ritter,Tim Ritter,"Terry awakens in a panic in a strange land. As he finally copes with the truth of where he is and what this means to him personally, a few familiar faces appear to help him find his way. A quiet meditation on life and death, Dawn searches for the true definition of Grace.",8m,Dawn
508,--,--,Samuel Alfred,Samuel Alfred,A young man struggles to find a job after he graduates from college.,6m,Facing the Pitcher
509,--,--,Jan Santroch,Jan Santroch,"Alice and Tonda are trying to solve their marriage crisis more or less in the usual way. Their infidelities start to overwhelm them. They decide to sort things out right on the day of their wedding anniversary. Suddenly a man without guilt comes... Short film Sex, Lies and Flowers is a black dramatic irony, a mosaic story set in contemporary Prague during a single day... Read all",22m,Sex. Lies and Flowers
510,6.0,--,River Ensslin,River Ensslin,A disturbed young man struggles with an overwhelming urge to violate a little girl.,7m,Pedestrian
511,7.1,73%,Kaz Firpo,Kaz Firpo,"Child's Play is a coming of age tale about bullies, revenge, and growing up in Generation Rx. It tells the story of Nicolas, a quiet boy pushed to the limit by a pair of older bullies. One part adolescent love story and one part cautionary tale, the film is a look at the cruelty of children, and the cost of revenge. An NYU Thesis film about growing up fast.",9m,Child's Play
512,5.3,56%,Michael Kam,Michael Kam,"On a hot sunny afternoon, a father and two restless siblings are stuck in a traffic jam. The younger boy needs to relieve himself and his annoyed elder brother is ordered to help. A momentary negligence by the elder boy leads to a tragedy that the family will ultimately struggle to come to grips with...",9m,Detour
513,5.7,--,Daryle Moore,Daryle Moore,"In a world where getting lost in the madness of self-indulgence and neglect runs rampant, Kevin Miller (Andrew Jacob DeHart) is about to reach the ultimate breaking point. Unseen and Unheard by his father (Walt Sloan) and tormented by his peers, it often seems that his Mother (Francine Locke) is the only person who truly hears him. When she grows powerless to cradle h... Read all",33m,Can You Hear Me Now
514,--,--,Esh Gunturu,Esh Gunturu,"A tale about undying love, undying hatred, dying humanity and the costs involved to keep up.",34m,Back Up
515,6.7,62%,Jordi Wijnalda,Jordi Wijnalda,"In southwest Turkey, a Dutch woman helps save the lives of illegal immigrants but is forced to confront the unattended needs of those who love her.",17m,Southwest
516,6.8,59%,Rose McGowan,M.A. FortinJoshua John Miller,Dawn is a quiet teen-ager who longs for something or someone to free her from her sheltered life.,17m,Dawn
517,--,--,Robin KleinMirka Väisänen,Arttu HolmJuho JämsäRobin Klein,Add a plot,11m,Tallessa
518,6.5,--,Sorayos Prapapan,Jirawan Saikongkham,Boonrerm is a housemaid.Everyday she received a weird order.,17m,Boonrerm
519,8.2,1%,John E Seymore,Graves BatesMark Hensley,"A Child Psychologist has been called to the home of a young girl, because she refuses to come out of hiding. When the girl begins a dialogue with the psychologist, he quickly realizes the situation is not at all as it seems- and this precocious girl may be the one with all the answers.",12m,Alone in the Dark
520,--,--,Antoine Restencourt,Antoine Restencourt,Add a plot,--,Passion rouge
521,--,--,Farhad Kosarnezhad,Farhad Kosarnezhad,,7m,The Room I Had in Time
522,7.2,--,Raouf Zaki,Elsa MarstonRaouf Zaki,"Amal is a sixteen-year old girl who has fallen a year behind in school due to illness. When she learns that her favorite teacher is leaving, she recruits her classmates to decide on a going-away present for him.",39m,Santa Claus in Baghdad
523,--,--,Kristian McKay,Kristian McKay,Love is being destroyed by the power and greed of the world. A man boards a train with only his memories and a dream folded in his pocket.,24m,Orbita del verano
524,--,--,Norbert Ferrer,Elise BerthelierNorbert FerrerDavid Martins,Add a plot,10m,Juste à côté
525,8.0,--,Ron Krauss,Ron Krauss,"AMEXICA is the story of a young boy from Mexico who is sold by a human trafficking ring to two con artists from Los Angeles with a get rich scheme. They portray him as their son, extorting money from innocent people by risking the boy's life in staged automobile accidents. Trapped, alone with his captors, and unable to speak for himself, the boy decides to take his fa... Read all",23m,Amexica
526,--,--,Rachel Nanstad,--,"Bound by a contract to become 'rich and famous' the teenage Reed Sisters sang and danced their way through the 1970's and early 80's in a homegrown musical variety show that aired on cable access TV in Oak Ridge, TN. When one of the sisters goes missing complications arise, but the 'show must go on!'",21m,The Reed Sisters: An American Story
527,--,--,Charles BrennerJason R. Johnston,Charles Brenner,,10m,Mauris
528,7.8,--,Nikki Taylor Roberts,Carlos Ibarra,A young boy has to grow up fast when he learns the value of a dollar.,15m,Botes al Amanacer
529,--,--,Gabrielle McAndrew,Gabrielle McAndrew,"A young woman is invited to the local songwriter's showcase for a night of music and fun, only to discover the invite is actually a set-up.",--,Dissonant Chords
530,6.9,--,Elric Kane,Lee Ross,"Once in a lifetime concert tickets lead Craigslist blind date Kyle and Amanda into unseen territory as they traverse the waters of trust, sex, abandonment and loss to discover that nothing on the surface is what it appears.",15m,Tender
531,--,--,Katharina Rivilis,Katharina Rivilis,'Joel & Jeanne' is a film about the fear of loneliness and being left behind. The siblings Joel and Jeanne are connected in a peculiar intimate way. Their relationship is put to a crucial test when they meet the charismatic Manuel at a wedding party.,27m,Joel & Jeanne
532,6.0,--,Amy-Joyce Hastings,Amy-Joyce Hastings,A young artist fights to hold on to her sanity in the wake of devastating events.,9m,Nocturne Passage
533,--,--,Kaethe Niemeyer,Petra Mirus,After the shooting rampage of one of his students the schoolteacher Thomas Seifert has withdrawn from active life. He is traumatized by the massacre and tormented by his feelings of guilt. Will the argument with the mother of one victim change the situation?,14m,Amok
534,--,--,Onohana,Onohana,,11m,Yodomi no Sakagi
535,7.2,--,Ana Almeida,Ana AlmeidaJosé Pedro Lopes,"On a spring night of 1999, two teenagers set out in an adventure to save the VHS.",17m,Video Store
536,8.5,--,John Wynn,Chloe Stearns,"A free spirited Nanny struggles to befriend the bookish girl she's watching while pursuing a corporate job on the side; but as they finally connect, she must choose between true friendship or career success.",15m,Above the 101
537,--,--,A.D. Cooper,A.D. Cooper,Two bored boys try to harass an old man who gets around in a mobility scooter by cycling up to him and yelling in his face. His response is anything but predictable.,7m,Ace
538,--,--,Biswanath Rath,Biswanath Rath,"Sunglass prevents us from sun rays. Likewise, ""The 'Right' Glass"" prevents us from seeing/realizing the most critical right of children: Right to education.",2m,The 'Right' Glass
539,--,--,Zachary Bucholtz,Zachary BucholtzNadia Langworthy,"When her sister and BFF Anita is hospitalized after a car accident, pre-med student and aspiring writer Scarlet Harrington recalls her time with Anita, while ultimately making some big life choices.",30m,Memory Foam Confessions
540,--,--,Tim Knapp,Tim Knapp,"Doctor Steven Crawford is about to close his small rural West Virginia practice for the evening, when an injured stranger comes calling on a treacherously stormy night. Crawford's suspicions are aroused when he realizes the man's demeanor is odd, and his stories just aren't adding up. Fear slowly creeps in as reports of an escaped convict, a viscous killer, is reporte... Read all",32m,Late Night Visitor
541,--,--,John Carstarphen,John Carstarphen,Add a plot,1h,Weekend of Our Discontent
542,6.5,--,Mike Clattenburg,Mike ClattenburgJohn Paul TremblayRobb Wells,"Two best friends, Rob and GW, spend a night out drinking before Rob moves away to start a new business.",30m,One Last Shot
543,--,--,Eddy van Hamersveld,Sietse Smeding,A poet brings a poem into the darkest stages. It is clear that he has an interpretation of what might await him.,1m,Saying Goodbye
544,7.5,--,Kim Rocco Shields,Kim Rocco ShieldsDavid Tillman,The story of a bullied young teen who lives in a world where heterosexuality is considered immoral.,20m,Love Is All You Need?
545,--,--,Mohamed Fekrane,Hajar AbourachidMohamed Fekrane,"A man with a serious illness, visits his doctor. His condition does not improve. So, he asks him to come back with his wife. But here is the problem, he makes believe for several years to his neighborhood and his doctor that he is married and has a family situation .",16m,"Bonjour madame, bonjour monsieur"
546,5.3,--,Philip James McGoldrick,Philip James McGoldrick,,14m,Subaru
547,6.0,--,Marzia Ciacci,Marzia Ciacci,"In the gritty and groovy Los Angeles of the 70's, three women react to physical and mental abuse in their own personal way.",22m,Summer's Babes
548,6.2,--,John Conway,John ConwayStephen Crane,"In post-Civil War Upstate New York, an unexpected tragedy causes a backwoods farming family to slowly disintegrate. Based on the short story by Stephen Crane (The Red Badge of Courage).",25m,An Illusion in Red & White
549,5.3,--,Meredith Mantik,Meredith Mantik,"Modern-day filmmakers Cameron and Bernadette come to the West with hopes to restore the Western genre. First, they need the perfect cowboy. Enter Wayne, who's exactly what they wanted and more.",27m,Parallax
550,--,--,Sofia Arias Rego,Sofia Arias Rego,The consequences of violence and abuse amongst a family spread to future generations creating a vicious circle of pain.,--,Chain of Hurt
551,8.9,14%,Jake Thomas Armbruster,Jake Thomas Armbruster,"A godly man has everything taken from him, left questioning his faith and integrity, retaliation seems to be the only way to ease the Animus.",12m,Animus
552,6.6,--,J. Xavier Velasco,J. Xavier Velasco,"Zerch asks his boyfriend Cano to do something terrible for him. Cano, driven by a powerful love, agrees without knowing he is about to sacrifice more than he imagined.",7m,Zerch
553,7.7,--,Iram Parveen Bilal,Iram Parveen Bilal,"In the backdrop of a world where assassins disappear into blackholes, Dhona and Pari are launderettes who wash people's 'sins' away by washing away crime scenes and evidence. All is status quo until an unsuspected spy tries to wake them to justice.",14m,Dho Dala: The Sin Washer
554,7.3,--,Cameron Thrower,Cameron Thrower,"Sean is taken to a motel and is given a prostitute for his 18th birthday by his father. He must sleep with her to ""fix"" his questionable homosexuality.",31m,Pretty Boy
555,5.6,--,Michael Edward Staley,Michael Edward Staley,A day in the life of the Maintenance Division aboard an oppressive Space-Station.,26m,9:10 - 4:45
556,--,--,Adrian Hume Robinson,Adrian Hume Robinson,"An unashamedly good old-fashioned story exploring the relationship between matriarchal figure Margaret and her henpecked, long-suffering husband, John. A box-of-tissue grabbing piece of emotional family magic.",15m,Waltz into Moonlight
557,6.9,--,Joshua Butler,Gina Lucita Monreal,You know you are in the DOGHOUSE when murder is the only way out.,14m,Doghouse
558,8.7,--,Dawn Fields,Dawn FieldsCarly Street,"A scared young woman goes to extreme measures to escape the clutches of a terrifying older man only to realize the shocking truth about who she is and why she's really there. 12 awards wins, 17 nominations.",10m,Fragile Storm
559,--,--,Mohit Nirmala,Mohit NirmalaShahnawaj Ansari,"The film 'NANAKI' is based on Social Awareness topic, The film revolves around a 15 year's old boy who had difficult times coping with his life while he is working as a labour. This film is based on real life stories and true events. The major character in this film, a 15 year old boy is sexually exploited by his co-worker(age 55), while he working in the restaurant(d... Read all",22m,Nanaki
560,8.8,--,R. Scott Leisk,R. Scott Leisk,"Two would be strangers meet and after spending the night together on a blanket with red wine staining their lips, the man awakes but the woman is nowhere to be found. Was she a dream or is this just part of their contemporary courtship?",32m,Last Night I Fell Again
561,--,--,Christopher Longoria,Tyler HinkleSarah ThrashCornelia Hinkle,"Come of age drama of a preteen boy and his changing relationship with his mother, friends, and a supposedly promiscuous preteen girl, new to his neighborhood.",10m,Adolescent Bravado
562,6.7,61%,Peter McDonald,Peter McDonald,"Ireland 1977. Eleven-year-old Damian Lynch (Scott Graham) is called in at the last moment to serve as an altar boy at an important mass in his local parish. Following his last appearance as an altar boy when he knocked Father O'Toole off the altar, Damien is serving a 3 month ban from his only passion in life...football. To make matters worse, Damian's team, Liverpool... Read all",11m,Pentecost
563,5.6,--,Arlen Konopaki,Arlen Konopaki,"In a desperate attempt to save her relationship, Emily convinces Chris to invite another man into their bed for a threesome. The encounter takes them on a wild ride that shakes their relationship to its very core.",9m,You Me Him & Us
564,4.9,--,João Viana,João Viana,"Mutar, who fought in the war, is back in Guinea. In his luggage, he brings strange objects .",13m,Tabatô
565,8.0,86%,Cody Blue Snider,Cody Blue SniderShane Snider,"Fool's Day is a dark comedy about a 4th grade class that pull an innocent, April Fool's prank on their teacher...that accidentally kills her. Panicked and convinced they will go to prison, the blood splattered classmates try to cover up the murder and dispose of the body before their D.A.R.E. officer shows up for his weekly lesson.",19m,Fool's Day
566,8.4,--,Don Swanson,Emily BennettJohn-Patrick DriscollElise McChesney,Joel loses everything in his blind pursuit to find a manuscript lost to time.,24m,What Was Lost
567,--,--,Sara Avilés Torres,Juan Artacho,"Nano, obsessed with social networks and his inner world, loses the whole day that he least expects it.",3m,No hay nadie nuevo cerca de ti
568,7.1,--,Jacob Johnston,Jacob Johnston,A young man is seduced by an enigmatic new neighbor who promises him the solution to his miserable life - with untold consequences.,22m,Kadence
569,6.7,--,Andrew Chung,Andrew Chung,"In a bleak zombie-plagued future, Carolyn fights to survive day to day with her lover, Maddy. But Maddy has a hard time letting go of the past, while Carolyn only lives for today, because it's the only thing left she can count on. The story unfolds in a reversed time line, paralleling the couple's need to hold on to their past with one another in order to keep their p... Read all",12m,Lovebites
570,7.2,91%,José André Sibaja,José André Sibaja,"Paralyzed by the fear of facing ""reality,"" six lost causes find themselves holed up in a refuge of depravity and temptation. Unable to resist their urges, they enable each other to descend into addiction.",10m,Hyenas
571,--,--,Sanne de Heer,Fred de HeerSam PoelsmaJesse Stenzler,A young man returns to his old home in De Beemster to confront his father.,2m,Boerenkul
572,--,--,Francesco Testi,Francesco Testi,Add a plot,--,Over the window
573,--,--,Christian Blake,Christian Blake,Add a plot,20m,Here
574,--,22%,Derek Allison,Derek AllisonHolly Cook,"After two brutal tours, and losing his best friend in Iraq, Marine James Caputo struggles with civilian life back home. As his realities start to bend and blend, James attempts to change the fate of his friend.",--,Mensch
575,6.5,--,Sanjay F. Sharma,Sanjay F. Sharma,"Set in a near future where Earth has been turned into a planetary ghetto by an alien species (informally called the 'Boogeys'), our story follows Jack Dawkins, a former-cop-turned-pickpocket as he tracks down a missing child about to be sold to an alien overlord. The encounter will determine the fate of the child's life, and Dawkins' redemption from the failures of hi... Read all",15m,The Boogeys
576,8.9,--,Samuel Jacob Pauling,Samuel Jacob Pauling,"Two brothers are forced to survive after the collapse of society, which leads them to a divine connection.",35m,Hardland
577,--,--,Asad K.M.,Tom Bragg,A thief on the run from drug dealers finds his escape in the form of a kooky taxi driver.,8m,Dark Town
578,8.0,--,Shrunal Tembhurne,Shrunal Tembhurne,"When a young, and obsessive bodybuilder gets challenged by his nagging wife while while working out he find a way to resolve the issue peacefully, but will he?",10m,The Workout
579,7.0,--,Kenneth Karlstad,Kenneth Karlstad,A sixteen year old boy with an intense desire for recognition seeks out a vicious criminal to prove his boundless grit. An expressive suburban gothic tale which enters the mindset of a teenager and explores the phenomenon of sensation seeking at a young age.,21m,The Hunger
580,--,--,Michele Pastrello,Michele Pastrello,Add a plot,--,Teneritia (Tenerezza)
581,--,37%,Priyanka Menon,Priyanka Menon,,7m,Just Like Me
582,--,--,Nicolas Piere,Nicolas Piere,A young artist overcomes his fear of leaving his room.,4m,Sketch
583,--,--,Connie Cocchia,Connie Cocchia,"Jake (30s) mourns the loss of his wife Jessica, who recently lost her battle with cancer. Though Jake appears to be 'fine', we see his struggle to continue without his true love.",--,The Art of Being Fine
584,--,--,Sachiko Judy Fukumoto,Shin'ichirô Chinen,"A young Taiwanese actress (Meiling), who is travelling alone for the first time encounters a series of bad luck while on vacation on Okinawa island. Things go from bad to worse when she arrives at a 'luxury hotel' that turns out to be little more than a shack, but is there something - or someone worth staying for?",20m,Indigo Love
585,6.0,--,Nesrin Bachir,Christian Skibinski,"In the year 1500 AD. A monk mets a peasant in the forest, who is relentlessly pursued by a knight. The peasant begs the monk for help to lead him out of the woods. The odd couple forms an alliance and a dangerous journey into the closest city begins, that seems to promise shelter for them.",15m,The Mandrake and the Sword
586,--,--,Kaneeka Patel,Kaneeka Patel,,8m,Around the Corner
587,--,--,Yutseng Wu,Yutseng Wu,"The fledgling has grown up , and the nest will soon be empty. Li-Yu has dedicated her entire life to her family and to her son but she is now faced with the permanent reconstruction of her family.",19m,The Empty
588,9.2,--,Brian Kazmarck,Antoine AllenBrian KazmarckKazy Tauginas,"After being diagnosed with lupus and forced to retire from professional boxing, Dusty Abrams must contend with his life outside of the ring.",26m,Standing Eight
589,--,--,Nick Martinez,Nick Martinez,"Jake, a 10-year-old latchkey kid, spends most of his days alone but today is different. He is searching for something but it's not clear what it really is. After distracting himself with a group of local kids, Jake gets into a fight with a bully over a bike. An unexpected turn makes us question Jake's motivation and ask, ""Who is the real bicycle thief?""",8m,Latchkey
590,--,93%,Chris AlonsoJoshua Louis,Terrance Murphy,"Jake is cursed with the ability to hear the sins of the people around him. Homeless and destitute, he roams the streets of Miami trying to find a way out of this nightmare.",20m,Prophet
591,9.2,33%,Insaf Arafa,Insaf Arafa,A moment of life of a young couple who finds themselves facing a probable eternal separation.,25m,Apnea
592,--,--,Reece Lipman,Sarah Lines,"Out for her morning run, a young woman starts to remember little flashes of the night before. The memories of a perfect evening and the excitement of a new relationship becomes overwhelming until suddenly, her heart can contain it no more. Heartburst is a film about a feeling. That overwhelming feeling that we all have at the start of something special, when you know ... Read all",6m,Heartburst
593,--,--,Mustapha Haouem,Mustapha Haouem,"In the near future, drugs will take other forms and for each dealer his goods.",13m,Trip
594,--,33%,Ya-Chih Cheng,Ya-Chih Cheng,"A junior high school boy drowned in the local sea. After that, his mother accidentally finds an examination sheet in the house that doesn't belong to her son.",16m,Rising Sun
595,--,--,Nelson Polfliet,Nelson Polfliet,"When the elderly burlesque dancer Elvira wishes to see her deceased husband Jean one last time, it is the devil who comes to pick her up.",23m,In the Palace
596,--,47%,Phillip Woßler,Markus ChristenWanda Ullrich,Add a plot,7m,Creation
597,--,--,Samuel Paul,Samuel Paul,"After an unexpected death, the regretful Gordon seeks to resolve a personal conflict.",12m,A Happy Place
598,7.0,--,Mohammad Kart,Aban AskariMohammad Kart,A teenage boy who fights to death to save his love.,19m,Child Eater
599,--,--,Alexander Rosales,Alexander Rosales,"A man awaits his date, but is met with something else.",6m,Lovers at Night
600,--,--,Ludovic Coutaud,Ludovic Coutaud,"It's Marie's birthday, also the day when her life will change forever.",12m,Bon appétit!
601,--,--,Ludovic Coutaud,Ludovic Coutaud,The unique and unusual encounter of two lonely souls.,27m,Le Destin Tragique de Bernadette Chérie
602,--,--,Célia AlturasHugo Folgado,Célia Alturas,"""When you are asleep in reality and awake in dreams"" A woman decides to confess her true feelings to a psychologist, even though her confession is honest and believable, her behavior is completely different when she faces the real social system.",--,Asleep
603,7.7,--,Nathan Nill,Lena Krumkamp,"Maik just wants to get through his community service hours at the home for the disabled as quickly as possible. But he soon starts to wonder who really needs the support here - he himself, the disabled, or maybe even the social workers?",26m,Stufe Drei
604,--,--,Tyler Mason,Tyler Mason,,6m,The Pleasure Pit
605,--,--,Devin Gibson,Flavia DiBartoloJean GaviolaJordan Stein,"Four complete strangers with different lives, come together to share one thing they all have in common. With this twist of reality each of them holds the key to the other's survival.",12m,In Our Silhouette
606,--,--,Mayssa Ezzine,Mayssa Ezzine,"Stuck in his past, an old man enters an emotional delirium while trying to go back in time.",13m,Passed Time
607,6.4,93%,David Lynch,David Lynch,"In a locked down train station, a homicide detective conducts an interview with a tormented monkey.",17m,What Did Jack Do?
608,--,38%,Stephanie Camacho,Stephanie Camacho,"A cash-strapped, young trans man struggles to integrate himself into Puerto Rico's conservative job market and must decide what he's willing to sacrifice in order to live.",10m,Sam
609,--,--,Utsav Arora,Utsav Arora,"A man, when forgets living, life tells him ways to live before it's too late.",35m,Avlokan - the Introspection
610,7.6,--,Stefan FairlambAshley Tabatabai,Ashley Tabatabai,A man whose son was stolen at birth is convinced that he has found his long lost child.,16m,Falsified
611,--,--,Henry Chastain,Henry ChastainGarrison DinsmoreJustin Woods,"In an unstable marriage, Marion worries for her husband, Frank, as his behavior grows more and more erratic.",14m,The Way She Used to Be
612,--,--,Takahiro Fukuya,Mizuho Nakano,Add a plot,32m,Galaxy Note Seven
613,--,--,Chris Bengtson,Chris Bengtson,"In the early 20th century, a dashing Hero meets with the family of the blushing Damsel as he courts her. He's an acclaimed gunslinger, who is proud to show off his skills to the Damsel's Father. Impressed with his skills, the Father takes a liking to the Hero. However, when the Damsel goes to powder her nose in the restroom, she is ambushed by a dastardly Villain and ... Read all",6m,Silent Film
614,--,81%,Michael Chaput,Jarrett BarnesMichael Chaput,"Ali, grieving from her fathers death, anticipates her distant sister's arrival after missing the funeral. While the two are cleaning out their father's house, Ali finds a hidden time travel machine, that may just be the only thing that can bring the two together.",--,42
615,--,--,Mitch Costanza,Mitch CostanzaKevin Paul Dillon,Add a plot,15m,My Half Eaten Life
616,7.0,--,Jackson Ezinga,Jackson Ezinga,"Elliott Nelson, a cop impersonator with good intentions, makes his first traffic stop.",10m,License & Registration
617,6.7,--,Sofia Bost,Tiago Bastos Capitão,"Mena lives alone with her daughter Clara. Today is Clara's seventh birthday. Despite her limited financial resources, Mena still manages to organise a birthday party. But after a phone call from her mother, she becomes distraught and anxious.",17m,Party Day
618,--,--,Nicholas J. Moore,Nicholas J. Moore,"Grayson is your average, run-of-the-mill guy working as a bank teller. Tired of the mundane, Grayson decides to take the initiative to make his job more interesting.",6m,The [Inside] Job
619,--,--,Kristina Rodemann,Kristina Rodemann,"Desperately lonely, an undocumented immigrant goes to greater and greater lengths to steal moments of touch from those around her.",20m,Skin Hunger
620,6.6,--,Andrea Arnold,Andrea Arnold,"A teenage girl gets ready to go out to meet her boyfriend, despite her mother's loud verbal disapproval of her clothes. She goes out to a deserted area with him and he begins to touch her up and have sex with her, however a dog reveals the true nature of her boyfriend.",10m,Dog
621,--,--,Max Belmessieri,Max Belmessieri,"Angele, Paco's girlfriend, has just left him. While Paco's doppelganger maniacally paints a strange picture, Paco, likewise induced to madness, runs his girlfriend down with his '64 Ford Mustang. Then a simple drop of water tilts reality.",20m,Personne ici
622,--,--,Nejc Gazvoda,Nejc Gazvoda,Add a plot,20m,Bordo Rdeca
623,7.5,--,Rungano Nyoni,Mwansa BwalyaGabriel GauchetAnna Mithi,Mwansa goes on a journey to finally prove that he is Mwansa the Great.,23m,Mwansa the Great
624,--,--,Karen Belfo,Karen Belfo,"Saldani's enigma is her own reflection. She looks at herself in the mirror and sees an exterior and interior self, but which one wishes to explode and be free?",5m,Saldani's Enigma
625,--,--,Cameron Debe,Cameron Debe,Add a plot,--,Life Meets Art
626,--,--,Amit Singh,Karan Thakur,Add a plot,--,Gang
627,--,--,Ogechi Musa,Ogechi Musa,Friction encompasses the idea that one voice can reach many ears and create effective change or destruction and the two are not mutually exclusive. The underground effort to revolt against the local officials due to police brutality and friction arises between conflicting beliefs and views.,20m,Friction
628,--,57%,Rafael Ceribelli,Rafael Ceribelli,A man takes his son to hunt for the first time at a family property. The hunt brings back memories of a dark past.,--,The Hunt
629,--,--,Gunnar LindholmLars Laszlo Schüszler,Gunnar LindholmLars Laszlo Schüszler,,--,Bästa betyg
630,--,--,Johnny Vong,Johnny Vong,"Set in the Appalachian Mountains three inmates Eddie, Zack and Spazz break out of prison in an attempt for a better life. What happens when the three inmates no longer need one another and complications arise. Will the three men turn their backs on one another and claim every man for themselves or will they adhere to the constitutes of brotherhood.",9m,The Mountain Kings
631,6.4,100%,Yona Rozenkier,Yona Rozenkier,"Another Sunday in April. A Kibbutz in the north of Israel. A natural phenomenon. A family on an impromptu ride, maybe the last one.",7m,Butterflies
632,--,--,Alex Azmi,Alex AzmiMichael Thau,"This heartwarming, sometimes heart-wrenching cinematic documentary will draw you into a world the likes of which you've never seen. A fascinating society of Gibbons and their Guardians in a remote conservation center. Adversity will test the center's resolve, yet the fun and joys of these singing apes, especially Violet, will capture your soul.",39m,Violet is Blue: A Tale of Gibbons and Guardians
633,6.3,--,Ahmet Togaç,Ahmet TogaçMurat Tirpan,"Selamet, who is working at the old central of a company which is on the eve of moving to a big center, tries to make his life similar to a stranger on the phone by discovering his closeness to that person.",20m,Eavesdropper
634,7.3,--,Mark Rosenblatt,Mark Rosenblatt,Confusion escalates when a little girl thinks she sees her beloved family cleaner steal a precious ornament.,14m,Ganef
635,9.4,--,Miles Levin,Miles Levin,"Desperate to feel normal, a boy with epilepsy goes to prom knowing the lights will make him have a seizure.",11m,Under the Lights
636,--,--,Henry Jose La Cruz,Grace Michel,"Royal wants to explore the world of nature, but encounters her day with her overprotective mom and an handsome guy.",4m,Blue Butterfly
