,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
478,6.8,--,Daniel Frei,Bruno AmatoDaniel Frei,"The blaring, eerie rhythm of life comes to a sudden screeching halt in ""Off Hour"", the story of Bruno, in search of meaning in a seemingly meaningless world. A handsome vagrant in need of work and a good meal, Bruno lands a job at the docks, a cacophonic post-industrial maelstrom of sights, sounds, movements and actions. With his beloved trumpet slung over his shoulde... Read all",14m,Off Hour
479,--,--,Jeremiah McDonald,Jean Lambert-WildJeremiah McDonald,"A surrealist presentation of colors, each one associated with a different day of the week.",3m,Les Couleurs des jours
480,7.6,--,--,--,--,11m,The Storyteller
481,6.6,--,Léo Verrier,Léo Verrier,"Jack is a strange character. He steals paintings from museums to eat them. He feeds himself with the artistic process of the painter. But one day, the museums are closed and he will have to paint by himself to survive.",9m,Dripped
482,7.4,100%,Bertrand Mandico,Bertrand Mandico,"A fantasized portrayal of Polish auteur Walerian Borowczyk: Boro in the Box discovers a cruel and obscene world. He experiences banal yet colorful adventures, caressing erotic birds and organic cameras in a phantasmagorical Alphabet.",40m,Boro in the Box
483,7.5,--,Michele Cadei,Michele CadeiMarco Spiranelli,"A young man pushes an ice block. He has a mission. On the road, the block slowly melts.",4m,Mobi
484,--,--,Evan Mann,Deborah MannEvan Mann,"Real Ethereal ventures on an otherworldly journey through the metaphysical, making manifest the mysteries that exist beyond understanding through an ever-transitioning spatial landscape animated with unusual sound. Let the mystery remain...",14m,Real Ethereal
485,--,83%,Kyle Tye,Kyle Tye,"A brilliant young inventor creates a watch that transforms his outer image to impress women, but when his invention malfunctions, his dream dates turn into one big nightmare.",8m,Poser
486,9.4,--,Max Blustin,Max Blustin,"Following the sudden loss of his wife, a man becomes consumed by depression. In his loneliness he makes a strange discovery that brings about an unexpected chain of events...",24m,The History of Chance
487,--,83%,Minhae ShimDaniel Roth,Minhae ShimDaniel Roth,"Jaded, TV-obsessed housewife, Sara Goldfarb, breaks from reality as she unexpectedly plummets into a television screen in her living room to another dimension. Bewildered, Sara stumbles through a series of bizarre worlds where place takes on an identity of its own. Who's Afraid of Sara Goldfarb is a chilling exploration of escapism, self-perception and environment.",13m,The Lady in Red
488,--,--,Alonso Llosa,Alonso Llosa,"Alex, an avid womanizer, is abandoned by his talking penis, Betico, who threatens never to come back unless Alex gets back with Andrea, the love of his life. Told in a deadpan, yet inevitably comedic tone, Separated is a story about loss, growing up, and the ancient battle between lust and love.",10m,Separated
489,--,--,Vladimir Beldian,Vladimir Beldian,"""a traveling of an actress in space and time of the Theatre"". One actress of the crowd scene seriously than others went to the execution of her role. Beside the things she got it.",33m,In the Theatre
490,--,--,Tess Martin,--,A girl with a hula hoop becomes a goldfish becomes the Earth itself. The ordinary and the extraordinary loop and transform in this playful take on the circle of life told in grains of sand.,2m,Hula Hoop
491,8.1,--,Danijel Zezelj,--,"Fibo the baker makes bread and rolls every night, and in the morning, he rides his bicycle through the labyrinth of the city to take them to his customers. During an afternoon nap, a dream reveals to him the geometrical golden rule behind the pattern of his daily routine. This discovery leads to the encounter with the city's secret and most unusual visitor...",8m,Fibonaccijev Kruh
492,--,--,Sam Steer,--,"A day trip to the museum turns into a fearsome odyssey. Going from reality into the underworld offers Theo the chance to meet his inner beast and commence the perilous journey towards manhood. There are many surprises awaiting in the bowels of the museum for our boy on the cusp of adolescence, but more shocking is what he finds in the depths of his subconscious.",11m,The Beast I Am
493,--,--,Kyle Tye,Kyle Tye,"After a young, aspiring filmmaker discovers he is the main character of his own movie, he tries to use cinematic techniques to win back his ex-girlfriend.",11m,Movie Magic
494,--,--,Hassan Said,Hassan Said,"A surreal story of a beautiful woman's hallucination through an abstract and bizarre world. Her journey travels through four stages: The Dream, The Circus, The Bunny and The Awakenin.",27m,It's a Strange World
495,7.2,--,Nick Dimitriadis,Nick Dimitriadis,An artist seeks inspiration for his next project. His quest will take him to some rather unusual places...,7m,Dawn
496,6.1,74%,Troy Quane,Todd BergerCharles DickensPeyo,"At Christmas, Grouchy Smurf behaves badly to everyone and it takes the Ghosts of Christmas Past, Present and Future to teach him to appreciate Christmas.",22m,The Smurfs: A Christmas Carol
497,6.6,--,Sid Zanforlin,Chris BavotaSid Zanforlin,"Samantha, a little girl growing up in the sixties, loves classic b-movies and monsters. That is, until they start to invade her bedroom and her obsession compels her parents to seek help from the latest scientific breakthrough.",14m,Attack of the Brainsucker
498,6.5,--,Eva FranzAndreas Goralczyk,Eva Franz,"The end of evolution awaits us in a wasteland dominated by bizarre trash formations, dust and rock. From the scattered remains of a long forgotten culture an electric ecosystem rapidly evolves into the ultimate form of existence.",19m,Omega
499,--,--,Neil H Warren,Neil H Warren,"This film is a fantasy in clay animation. In the 'classical horror' vein, it is a tribute to the films of the 60's. The story involves a doctor and his experiments in revivication, and how past mistakes can return with a vengeance. It shows that even a 'little monster' can find love and happiness.",6m,The Monster Infant: An Experiment in Revivication
500,6.8,--,Boris Acosta,Dante AlighieriDino Di Durante,Dante is guided by his hero Virgil through each circle of Hell and its subdivisions until they reach the center of the Earth and emerged to the other hemisphere into Purgatory.,39m,Dante's Hell Animated
501,9.6,--,Mika'Ela Fisher,Mika'Ela Fisher,"There was once a hard working little tailor, whose house was filled with her wonderful creations. Full of ideas and courage, she left on a journey, but experienced only disappointment and rage. Determined to succeed and cloaked in an armor of steel, she set out again ...",20m,Die Tapferen Haende im Chaos der Zeit
502,--,--,Donovan Alonso-Garcia,Donovan Alonso-Garcia,"Total blackout for Carole this morning. She wakes up in the middle of an entirely empty run down church.She is propelled in a strange situation, surrounded by strangers and later finds herself handcuffed by force to another stranger: Fayssal. Carole is about to live the worst day of her life. One of these days when the entire universe seems to hold it against you, wha... Read all",24m,Worst Case Scenario
503,8.0,--,Patrick McHale,Patrick McHale,"Tome Of The Unknown is an animated short about Wirt and Gregory who get tired of walking so they borrow a car from a romantic songster made of vegetables. This film was produced by Cartoon Network Studios in Burbank, CA and stars Elijah Wood as Wirt.",9m,Tome of the Unknown
504,8.3,--,Ntare Guma Mbaho Mwine,Ntare Guma Mbaho Mwine,A conflicted African priest wrestles with his conscience.,7m,Kuhani
505,--,--,Dallin Cerva,Hunter B. Phillips,"Jed and Tony are best friends and roommates. Much to Jed's disappointment,Tony is getting married and moving out. One morning Jed wakes up and finds Tony unconscious and hanging from his ceiling in a giant human cocoon. Tony eventually emerges with a new set of large wings. Jed must decide whether to allow Tony's metamorphosis to ruin his impending wedding day or help... Read all",15m,Your Cocoon and You
506,--,--,Steven Griffin,Steven Griffin,A young woman is caught in a terrifying hunting game by a pack of insane individuals all being manipulated by something much more sinister.,30m,Omega
507,7.4,100%,Flavio Alves,Flavio AlvesScott Alexander HessJeffrey Solomon,"For 50 years, Michael and Betty have been united by one guiding principle: no secrets. But when a provocative Tom of Finland doll triggers Michael's long-buried desires, Betty discovers that secrets have been part of their life all along.",17m,Tom in America
508,--,--,Tom Cowles,Tom Cowles,"In a post-apocalyptic world, an isolated survivor is living amongst devastation, trying to rebuild the world he once knew.",30m,The End of Us
509,6.4,--,Allison Schulnik,Allison Schulnik,"'Eager' is a traditional, stop-motion and clay-mation film ballet by painter/animator Allison Schulnik. It is a celebration of the moving painting. Although there is a beginning, middle and end, what it retains in traditional material and methods, it avoids in narrative structure. It is an uncertain account of what exists somewhere between tragedy and farce.",9m,Eager
510,6.4,--,Paul Cabon,Paul Cabon,"A storm reaches the shores of Brittany. Natures drives crazy, two young scientists get caught up in the chaos. Espionage, romantic tensions and mysterious events clash with enthusiasm and randomness.",14m,Storm Hits Jacket
511,--,--,Pam Singh,Pam Singh,"COUNTDOWN is a story about a young man who loses everything and reaches a stage where he finds himself in a world of fear. As he holds a kind heart he finds the key to breakout from there and then he starts a new life, a new beginning.",28m,Countdown (A Short Film)
512,7.2,72%,James Ford Murphy,James Ford Murphy,A story that takes place over millions of years and is inspired by the beauty of tropical islands and the allure of ocean volcanoes.,7m,Lava
513,--,--,Ferran AudíJordi Cortés,Ferran AudíJordi Cortés,"A group of disabled people wake up inside an abandoned factory, in the city of Barcelona. Mercedes will open doors, creating new paths, although some of them will be misleading. She will have to weave the different stories. However, she will have to confront a few mysterious barriers. Every dancer will face their limitations and disabilities to join the group. Each on... Read all",23m,BrickSkin
514,6.8,--,Anna Biller,Anna Biller,"A sad Arabian queen is cheered by her attendants, a Queen Bee rules over a hive of adoring drones, and a teenage girl is transformed into a queen in a colorful musical fantasy inspired by old Hollywood musicals.",26m,Three Examples of Myself as Queen
515,--,--,Emilia Carrere,Emilia Carrere,,18m,Le conte de l'orteil
516,7.2,--,Stefan Le Lay,Stefan Le Lay,,8m,La carte
517,--,--,Charles BrennerJason R. Johnston,Charles Brenner,,10m,Mauris
518,--,79%,Mike James,Mike James,"It's Christmas, 2011. An artist by the name of Jesús starts his morning getting off with a trick named Zeke, handcuffed to a wall while Zeke's girlfriend/pimp Jezzie waits in the living room. This is all before he goes to a kinky Christmas party at a place called The Cathedral that night where he meets the captivating M. Monroe. Their one night stand will be life and ... Read all",19m,Jesús
519,8.7,--,Juan Francisco Pérez Villalba,Juan Francisco Pérez Villalba,"A love story at a mental institute, where the main characters will seek to create an imaginary world to escape from reality.",12m,Our World
520,--,--,Scott Nicklas,Scott Nicklas,A girl likes to catch birds and draw them.,4m,Mask
521,--,--,Jasmine Oore,Jasmine Oore,"There's Been A Terrible Mistake is a comedy about grief. Ok, ok, a tragicomedy. After the love of her life is killed in a car crash, 31 year old Ariane finds herself in a surreal, new, unwelcome reality, including periodic interludes in an outrageous, personalized 'Choose Your Own Bereavement' board game. With little direction and deep sadness, she struggles through h... Read all",40m,There's Been a Terrible Mistake
522,--,--,Mi Young Yun,Noah CastroMi Young Yun,"A lonely homeless girl in a dark and unforgiving city finds her only comfort in the connection she feels with other abandoned things, reduced to endure a degrading sexual exchange for food. But upon discovering a discarded love letter in the gutter, She fashions the abandoned sentiment into a wind wheel to give it new purpose and blows through its sails. To her surpri... Read all",13m,Dear Mr. Wind
523,--,--,Onohana,Onohana,,11m,Yodomi no Sakagi
524,8.2,--,Moreen Littrell,Moreen Littrell,"MEET THE ZILLAS is a campy and absurdist short film set in Zillatown, a wedding-obsessed town where everyone wants to marry but not everyone is allowed.",23m,Meet the Zillas
525,6.2,--,Randy Kent,Alan BushPaolo Sedazzari,"Henry only met Sophia the night before, and already she has asked him to house sit for her while she goes away on a business trip, promising him a nice reward when she returns. Henry's remit is simple, feed Fuseli her cat and sleep there overnight so Fuseli knows he has not been abandoned. But this seemingly simple task turns to fear when his sleep is disturbed by lou... Read all",13m,Fuseli
526,--,--,Andrew Walton,Andrew Walton,An old man has a peculiar encounter with a spherical object.,1m,Orbet
527,7.0,--,Roman KälinFalko PaeperFlorian Wittmann,Roman KälinFalko PaeperFlorian Wittmann,"The deterioration of one is the foundation of another one's life. The world with it`s never-ending interplay of eating and being eaten, takes on new dimensions when the unexpected forces of nature clash with the existing structures of our civilization. What was meant for eternity, melts away in seconds. The only constant is change.",5m,Wrapped
528,6.8,--,Jake Mahaffy,Jake Mahaffy,A knight in armor rushes off on a (very) short quest.,3m,"A.D. 1363, the End of Chivalry"
529,6.1,--,Pierre Mazingarbe,Pierre Mazingarbe,"Like all women in Europe, Eva gives her menstrual blood to prolong the peace between humans and vampires. But Eva prefers a just war rather than peace unfair?",25m,Moonkup: Les noces d'Hémophile
530,7.3,--,Tom Marshall,Tom Marshall,Alan (Johnny Vegas) searches for answers in all the wrong places and this time he thinks he's found them...on the internet in the form of a highly trained deadly assassin. But he's about to learn the true price of entering the 'dark_net'.,13m,Dark_Net
531,--,--,Geoff Willis,Katie LymnChristopher Taylor,Revelations is a short sci-fi costume drama with influences of Steampunk and Cyberpunk.,15m,Revelations
532,8.0,--,Marinus GroothofDunja Jocic,Marinus Groothof,A young boy accidentally squeezes his pet bird to death. At sunset the bird resurrects itself and confronts the boy with his actions.,17m,Bird
533,5.4,91%,Vincent Toujas,Giles Daoust,"Maria and Jonathan meet after witnessing a car crash. Despite an instant attraction, Jonathan will have to come to terms with a strange companion who has invaded Maria's life for too long: ""ELLE"".",20m,Elle
534,8.3,--,Sanela Salketic,Sonja Polligkeit,"An apartment, a man, a compulsive mission. Bruno, a silent Gangster, tries to rob an apartment. He is in search of the key for the Strongbox, but what he doesn't expect is that a video on the Internet would distract him so much. In order to satisfy his own neurosis, he has now a lot more to do in the place that his was planning to.",9m,Nur 2 cm
535,8.0,--,Layke Anderson,Layke AndersonJ.M. BarrieRyan Child,"Evoking the ghosts of a classic tale, a pair of adversaries are brought back together in the wake of a disaster.",14m,Happy Thoughts
536,--,--,Yu Shibuya,Yu Shibuya,"A courier guides a man through three rooms. The room of brightness. The room of shadows. And the room of dreams. Where is this, and why is he here?",15m,Paper Crane
537,8.8,--,Sunil Sanjan,Ravi KaiwartSunil Sanjan,"Film is based on one promise built around suspense and dramatic situations related to it. Promises are there to be fulfilled. But promises are mostly broken, forgotten or ignored. In some rare cases, fate is beyond our imagination. PROMISE is about one such rare promise. Inspired from true incident, PROMISE is a story about Indian couple who made a promise to each oth... Read all",23m,Promise
538,--,--,Joey Laura,Joey LauraDavid LeBlanc,"'Rachel's Madcap Theater' is an original story about eccentric puppeteer Rachel and her family of puppets. When Rachel's obnoxious boyfriend Cal crosses the line, the puppets plan a comical mutiny, and things get 'explosive.'",12m,Rachel's Madcap Theater
539,7.1,--,Kim Hyun-HoChanwook Park,Kim Eun-sookMinkyu LeeYoung Kyun Park,"Pororo and his friends play in the snow outside, then they stumble into The Snow Fairy village, the Giant Lava Monster captures all of the snow faeries and threatens to melt them in lava. Pororo and his friends must stop them.",35m,"Pororo, the Snow Fairy Village Adventure"
540,--,--,Adrian Hume Robinson,Adrian Hume Robinson,"An unashamedly good old-fashioned story exploring the relationship between matriarchal figure Margaret and her henpecked, long-suffering husband, John. A box-of-tissue grabbing piece of emotional family magic.",15m,Waltz into Moonlight
541,--,--,Eddy van Hamersveld,Eddy van HamersveldFyodor Tyutchev,"Set during the Russian civil wars in 1905 and 1922, a mother undergoes the psychological impact of war losing herself in trauma, patriotism and protest.",9m,Mamochka
542,7.9,--,Syni Pappa,Syni Pappa,"In the - near future- decadent metropolis of Athens suicide is illegal, while citizens have no other desire but to die.",14m,Whack
543,--,--,Anna Luca Biani,Anna Luca Biani,"G-4 is the dance between Light and Dark, Love and Ego, two polar opposites that shape this world - and a human in between, who decides to be born and do good.",23m,G-4
544,--,--,Martin CrightSamuel Bellerose,Duy Vo Van,A life-changing encounter within the darkness of a deserted road leads to a desperate confession in a gas station.,16m,The Gas Station
545,6.5,--,Kristen Bjorn,John Gielgud,"According to producer David McGillivray, ""John Gielgud was obsessed with trousers, loved corduroy and leather. And so he wrote a film set in a menswear shop."" Screenplay was originally penned for the late filmmaker Peter de Rome.",20m,Trouser Bar
546,7.1,--,Ryan Oksenberg,Ryan Oksenberg,"Elliott is afraid of the dark so he invents a way for the sun to always be out. His invention disrupts animals that rely on darkness for survival. Elliott must choose between facing his fears, or the well being of his animal friends.",15m,Night Light
547,--,--,Mitchell D'Arcy,Mitchell D'ArcyBrendan Flewelling,"John a drunken business man is thrown into a jail cell, where a Mysterious Bartender appears out of nowhere to give him as many alcoholic beverages as he wants in this surreal, absurd, over the top, odyssey that only ends in terror for John.",7m,Anyandallcohol
548,6.6,--,Brian Petsos,Brian Petsos,"An origin story, of sorts--LIGHTNINGFACE stars Oscar Isaac as Basil Stitt, who in the aftermath of an inexplicable incident, decides to sequester himself inside his apartment, setting the stage for a profound transformation.",20m,Lightningface
549,6.9,--,Juan Pablo Libossart,Juan Pablo Libossart,"Amalimbo is the story of TIPUANA, a five year-old girl who experiences ""the limbo"" when she tries to pass to 'the other side' in her desperate urge to mourn the recent death of her beloved father. It is a short story that happens in an undefined place in an also undefined near future. The main characters are TIPUANA (5) as well as OLDER TIPUANA (27) Tipuana's grown-up... Read all",15m,Amalimbo
550,4.5,--,Eva Vik,Eva Vik,The discovery of self-awareness in a twisting venture between dreams and reality. (The first piece of the director's Transformational Trilogy),5m,Sound of Sun
551,7.4,--,Iring FreytagLinus StetterViktor Stickel,Taylan BircanIring FreytagSimon Klinger,A child has to leave its hut to collect wood for the fire that went out. The search for suitable wood becomes a life's work.,10m,Child
552,7.1,--,Mauro Aragoni,Mauro Aragoni,"In an ancient Sardinian civilization, Ardué makes his path through mith and religion in order to achieve his revenge.",23m,S'arena. A Tale from Nuraghes
553,6.7,--,Olga Osorio,Olga Osorio,Summer of 1982. Teo claims he has found a wormhole. His brother Óscar does not believe him - at least not for now.,9m,Einstein-Rosen
554,--,--,Jonah Henrickson,Jonah Henrickson,A group of kids prepares to make their movie and they suddenly discover some strange things that takes them into other dimensions.,20m,Dimensions of Halo
555,3.6,--,Kangana Ranaut,Naomi Lamont,"When an isolated six-year-old boy moves to the suburbs with his protective mother, he soon discovers the startling reason his mother kept him locked away from society.",10m,The Touch
556,4.5,--,Roland Lethem,Roland Lethem,A woman has an erotic experience in a plant nursery.,11m,Le petit bonhomme vert
557,9.0,--,Julien de VolteArnaud Tabarly,Arnaud TabarlyJulien de Volte,A zombie family happily lives in the countryside.,17m,The Foodies
558,7.3,--,Daina Oniunas-Pusic,Daina Oniunas-Pusic,A 75-year-old woman dedicates herself to caring for her 100-year-old mother. Their already strained relationship takes a heightened toll when an enigmatic bat takes up residence in the mother's room.,20m,The Beast
559,--,--,Andrew Gori,Andrew Gori,"Understanding ghost sightings to be recordings of the Past imbedded onto the Present, six elementary school janitors attempt to solve the mystery of a young boy's long-ago disappearance within the school they now clean.",25m,High Phantom Playback
560,5.5,80%,Brian Patrick Butler,Brian Patrick ButlerAlvin Schwartz,Strange occurrences on a desolate ranch cause two brothers to fight for their sanity.,15m,Hatred
561,--,--,Britt Sheflin,Britt Sheflin,"An homage to 1970's Hong Kong cinema. Cat Toe battles her evil foe, Long Fang, over control of 'The Secret Knowledge' that belongs to the ancient order of The Gold Masks.",5m,Enter Long Fang
562,--,--,Peilin Kuo,Peilin KuoCynthia Rodriguez,"Chinese American actress, Anna May Wong, is caught in a dark alternate celluloid reality.",4m,To Die or to Dream
563,8.6,--,Pia Shah,Pia Shah,"The arrival of a new girl in school compels a shy 11yr old boy to face his greatest fear - water. A mysterious drawing book, a water-controlling superhero and an unlikely pet accompany him on a little journey of courage.",15m,Waterbaby
564,--,--,Taylor Walsh,Taylor Walsh,An imaginative young girl must fight to survive in a world of carnival pleasures run by a malicious madman before her soul is lost forever.,31m,Cirque du Mors
565,--,--,Kit Wilson,Eryn Rea,"Two sisters return home for their father's funeral, only to discover hidden family secrets in a deserted house.",17m,Remnants
566,7.3,--,Lee Hardcastle,Lee Hardcastle,"Three kids discover the remains of the legendary Spook Train, they're about to experience why it was shut down by a moral panic. It's a dark ride with an even darker sense of humor.",8m,Spook Train: Room One - Curtains
567,9.0,--,Arthur Mountaniol,Arthur Mountaniol,"By a mysterious turn of destiny, a boy steps into the sun and disappears. Now, awakened already as a shaman, he sends his soul on a journey to the sky, but it gets stalked by the demon. The spiritual battle between Good and Evil begins.",25m,Third Eye of The Shaman
568,8.0,--,Celestino Marina,Celestino Marina,Tough and fearless Xotchi leads her dinosaur friends on an impromptu aerial rescue mission.,3m,The Girl from Dinosaur Island
569,6.2,--,Yann Gonzalez,Yann Gonzalez,Characters wander through an erotic maze of love and desire.,23m,Islands
570,--,--,Jonathan Isaac Jackson,Jonathan Isaac JacksonOwen H. Dunne,"In August 2019, the daughter of a powerful senator is kidnapped, as a young African American lawyer finds himself in a similar situation.",15m,Dvrker: Infinity Room
571,7.7,--,Kevin Fermini,Kevin Fermini,"When her big sister is taken under the spell of the dreaded Vampire King, Viola embarks on a mystical quest for revenge.",--,Viola Vs. The Vampire King
572,--,--,Joachim C. RudinJonas HatlenJoacim C. Rudin,Arne NordkvelleHerman MartinsenKristian Braastad,"The boy, Arneladden, is on the lookout for the best movie in the whole land, and he enters lots of situations on his way.",--,Arneladden og den Beste Filmen
573,6.5,--,Rob BrunnerJustin Harding,Justin Harding,An obsessive choreographer on a creative retreat with her toddler awakens a fairy corpse with disturbing intentions,17m,Latched
574,--,33%,Johnnie Baker Jr.Johnnie Baker IIIKaron Coy,Johnnie Baker Jr.Karon Coy,"THE MESSENGER IS A SHORT FILM THAT SHOWS ANYONE WITH A ILLNESS OR DISEASE CAN BE CURED. JESSICA AN ANGLE ON EARTH , HAS CHOSEN JOHN BLAKE DIAGNOSIS WITH TERMINAL PANCREATIC CANCER AND FOLLOWS HIS FAMILY AND GIVES HIM A SECOND CHANGE ON LIVING",13m,The Messenger
575,7.0,--,Max Ponischowski,Christian Skibinski,"Marcus wakes up in the middle of the night and gets a visit from a strange creature with unnatural powers. The man calls himself a Nighthob and opens up about the fact, that Marcus doesn't know what life he has lived so far .",15m,Dark Dreamer
576,--,--,Reece Lipman,Sarah Lines,"Out for her morning run, a young woman starts to remember little flashes of the night before. The memories of a perfect evening and the excitement of a new relationship becomes overwhelming until suddenly, her heart can contain it no more. Heartburst is a film about a feeling. That overwhelming feeling that we all have at the start of something special, when you know ... Read all",6m,Heartburst
577,--,--,Mustapha Haouem,Mustapha Haouem,"In the near future, drugs will take other forms and for each dealer his goods.",13m,Trip
578,6.8,--,P.V. Lehtinen,Jan Nåls,"A dreamlike story where two young strangers, a boy and a refugee girl, meet under unusual circumstances.",31m,Dance on Thin Ice
579,7.2,100%,Trevor Jimenez,Trevor Jimenez,'Weekends' is the story of a young boy shuffling between the homes of his recently divorced parents. Surreal dream-like moments mix with the domestic realities of a broken up family in this hand-animated film set in 1980s Toronto.,15m,Weekends
580,7.4,73%,Louise Bagnall,Louise Bagnall,"An elderly woman drifts back through her memories. She exists between two states, the past and the present.",9m,Late Afternoon
581,--,--,Nelson Polfliet,Nelson Polfliet,"When the elderly burlesque dancer Elvira wishes to see her deceased husband Jean one last time, it is the devil who comes to pick her up.",23m,In the Palace
582,8.0,--,Yael Reisfeld,Yael Reisfeld,"Three destitute pilgrims go to the old Jewish cemetery in Safed, Israel, to pray on the graves of rabbis from the 16th century to get help with their life problems. They then experience a strange night of possessions.",6m,Alef b' Tamuz
583,--,--,Christian Quitschke,Sebastian MorettoChristian QuitschkeChristian Skibinski,"Many years after the apocalypse: a lonesome wanderer roams the land. As he explores an abandoned housing complex, he meets a weird old hermit who invites him to dinner - but there is more to this strange place than meets the eye.",27m,Extinction: Prologue
584,7.6,--,Morgane Segaert,Morgane Segaert,Add a plot,20m,La chambre noire
585,6.5,--,Brian Lonano,Victoria CookBrian Lonano,Three dorky American girls magically transform into beautiful Japanese Superheroes and fight a tampon monster as they begin their journey into womanhood.,14m,BFF Girls
586,--,--,Regina Wills,Regina Wills,"The Reapers original role was to ensure mankind's longevity. However, some reapers rebelled and caused the world to change to a place where humans fear permanent death. A foretold Reaper bloodline will bring back the old order and restore life to all, if he survives.",--,The Reapers
587,7.4,80%,Andrew ChesworthBobby Pontillas,Andrew ChesworthBobby PontillasTrent Correy,"TAIKO Studios presents the story of Luna, a Chinese American girl who dreams of becoming an astronaut.",8m,One Small Step
588,--,--,Miriana BazanPaola BellatoIrene Blei,--,"Collective work done by twenty-five women animators using the exquisite corpse method, expressing each one's emotions freely in different techniques while seeking for the possible interaction between ""mouth"" and ""communication"" concepts.",5m,En boca de todas
589,8.5,--,Chris Heck,Chris Heck,An aging photography collector obsessed with death receives the final piece to his collection.,12m,Mr. Memento
590,6.3,--,Kyle Bogart,Kyle Bogart,Actors are obsolete. Now there are SPRITES.,16m,Sprites
591,--,--,David BurrisMike Judy,David BurrisMike Judy,Bobby Dicey (David Burris) faces a new kind of evil lurking through town. He continues his path to be the best that he can be to protect the town and keep the bad guys away.,14m,Detective Bobby Dicey in the Job
592,6.8,--,Marion Renard,Adrien de BiasiIgor DejaiffeManon Delauvaux,"During her first sexual experience, a teenage girl discovers she possesses an uncommon skill.",18m,Switch
593,5.9,--,Felipe Vargas,Felipe Vargas,"From a mysterious void, a guardian angel-like figure guides a man through his first love, in a journey through space-time and beyond.",5m,The Guide
594,--,--,Ari GibsonJason Pamment,Ari GibsonLuke JureviciusJason Pamment,,5m,Sometimes the Stars
595,--,--,Jos Argyle,Jos Argyle,Add a plot,22m,Whitelines
596,--,--,Alzbeta Göbelová,Alzbeta GöbelováMartin JasekMartin Kubalec,This humorous fictional documentary depicts the posthumous story of a ghost man who searches for the cause of his death and films his journey to uncover the truth on camera.,10m,Ducharina
597,--,--,Braeden GosseMichael Peeling,Braeden GosseMichael Peeling,A failing comedian finds an escape from his troubled marriage through a magical kingdom hidden inside his hallway closet.,--,Kingdom in the Closet
598,--,--,Yee-Wei Chai,Andrew NgJosiah YongPeter Yu,Benjamin rushes to Katong Swimming Complex when he finds out that it will be demolished. Wistful memories about his childhood comes crashing back as he dreams about recapturing some of the past's magic.,15m,Benjamin's Last Day at Katong Swimming Complex
599,5.8,--,Normann Bjorvand,Normann BjorvandBjörn BoströmJohn La Briola,"Once discovered, the isle of Thorqus was coveted for its strategic positioning, whoever governed the small kingdom would be guaranteed tribute from every ship that sailed its waters. What ensued was a merciless rivalry between a breed of warrior Norsemen and a clan of South sea swindling pirates.",12m,Thorqus
600,--,--,Diq Diamond,Diq DiamondKurt Ken Kaminaka,A writer is obsessed with a character that he created for his first screenplay. Soon he cannot distinguish between dreams and reality and is forced to search for a strange musical instrument that will help him find the answers.,16m,Tales of the Circle Keys
601,9.5,--,Tim M. Sullivan,Tim M. Sullivan,"After a fatal accident, a young man wanders through the afterlife in the hopes of escaping to the world of the living.",8m,The Other Side
602,7.0,--,Florian Schott,Girley JazamaFlorian Schott,"A story of how Rhino Poaching triggers social change in rural Namibia, seen through the eyes of a 9 year old girl.",29m,Baxu and the Giants
603,8.5,--,Ann Lopez AnguloElena AracenaJacqui Baffico,--,Animated collective composition that connects the inquisitive look of 33 women showing feelings and emotions.,--,Veo Veo
604,9.3,--,Jack Dignan,Jack Dignan,A young woman tries to convince her doctor she's from a parallel dimension as reality crumbles around them.,10m,It Feels Like Spring
605,6.6,--,Yorgos Lanthimos,Efthimis FilippouYorgos LanthimosDavid Kolbusz,A professional cellist has an encounter with a stranger on the subway which has unexpected and far-reaching ramifications on his life.,12m,Nimic
606,--,--,Nancy Bechtol,Nancy BechtolVittorio CarliL.D. Groban,"""The Last Hippie FREAK: By the Beard of Lee Groban"" is an experimental fantasy/true aural and visual experience and the essential story of the poet and artist whose mind, body and spirit exploded on the stages, galleries, and underground location in a multi-sensory way synonymous with the 60s and 70s.",43m,The Last Hippie Freak by the Beard of Lee Groban
607,--,--,François Hortal,François Hortal,"Cécile, overqualified yet unemployed, signs for a well paying job - without knowing the secrets of her employer.",24m,"Sorcière, sorcière!"
608,--,--,Arcklot Hal,Arcklot Hal,"Returning home, poet Ye Huanzhen suffers from insomnia and hallucinations. She turns to her dreams, a missing flower, a footprint and a dried-up spring, for an answer that leads her all the way to the stars.",29m,Kong quan
609,--,--,Mattia Bioli,Mattia BioliRiccardo Simoncini,"Four little stories are interconnected. Their ordinary and repetitive aspect is completely subverted when the perspective suddenly changes, questioning every daily rule of reality and perception.",5m,Mr. Angle
610,--,--,Ilina PerianovaYagama Aka Marianna Perianova,Anna DmitrevaIlina PerianovaYagama Aka Marianna Perianova,A poem awakens the Queen inside the heart of a beloved woman.,5m,Queen
611,7.6,--,Augusto Sales,Augusto Sales,An unusual encounter lead up a dialogue with strange relevance.,6m,Inefável
612,6.9,25%,Lisa Fukaya,--,"MIMI has a pimple for the first time. She is afraid of being different from other girls and is uncomfortable around those who are different from herself. Because of this, she begins to mimic other girls around her.",5m,Mimi
613,6.4,50%,Ludvig Gür,Ludvig GürH.P. Lovecraft,A desperate loner who has grown up with a butterfly and the Bible for company seizes his chance and makes good his escape only to face his worst fears head-on at an all-nighter in the company of strangers.,11m,The Outsider
