,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
475,--,--,Kristian McKay,Kristian McKay,"A girl from Ecuador new to the USA shares her experiences of cleaning houses, dating, and missing her home and friends through a diary of imagery and sound.",16m,La diarista
476,8.7,--,Juan Francisco Pérez Villalba,Juan Francisco Pérez Villalba,"A love story at a mental institute, where the main characters will seek to create an imaginary world to escape from reality.",12m,Our World
477,--,--,Lyia Terki,Lyia Terki,"Based on interviews, an imaginary confession recorded by Maria Callas.",13m,"Maria, Callas"
478,7.2,--,Ana Almeida,Ana AlmeidaJosé Pedro Lopes,"On a spring night of 1999, two teenagers set out in an adventure to save the VHS.",17m,Video Store
479,5.5,--,Chadd Harbold,Charlyne Yi,George and Lacy walk through the streets of Brooklyn and revisit their memories.,5m,George and the Vacuum
480,8.0,--,Martin Delaney,Martin Delaney,"Queen's Mile is a heartwarming LGBT story of a young woman's courage in coping with depression, in her own unique way.",9m,Queen's Mile
481,5.4,91%,Vincent Toujas,Giles Daoust,"Maria and Jonathan meet after witnessing a car crash. Despite an instant attraction, Jonathan will have to come to terms with a strange companion who has invaded Maria's life for too long: ""ELLE"".",20m,Elle
482,--,--,Shelagh Rowan-Legg,Shelagh Rowan-Legg,A woman contemplates how to end her relationship with her wayward partner.,3m,Measure
483,--,--,Tomer Weinberg,Matan Portnoy,"Having trouble with his marriage, a drunk driver finds the path to solving his hopeless life via a developing relationship with his personal GPS.",10m,Jacqueline
484,6.9,--,Lluís Quílez,Javier GullónLluís Quílez,The world had ended. He thought he was alone.,30m,Graffiti
485,6.4,--,Guillaume De Ginestel,Guillaume De Ginestel,"A bank robber has fallen madly in love with one of the cashiers working at a bank he robbed. Finally overcoming his shyness, he decides to kidnap her to declare his feelings. His clumsy, sky-masked courtship is far from a candlelit dinner.",24m,Braquage Sérénade
486,--,--,Sikandar Sidhu,Sikandar Sidhu,The world is a unhuggable place unless you have a steamer,6m,Larry
487,--,--,Yekaterina Il'inykh,Nikolai Gostyukhin,A young girl has feelings for two guys and it's time to make the choice but it might be too late.,2m,Vybory
488,--,--,Aleksandr Kobelev,Nikolai Gostyukhin,,--,Artist's excuses
489,--,--,Andrea RicciottiChiara Smargiassi,Teresa RomagnoliGuglielmo PoggiClaudio Di Biagio,Add a plot,18m,Love Edit
490,--,--,Yanruohan Fu,Yanruohan Fu,"In a fancy restaurant, a couple is going to have their last dinner together before the break up. After the waitress leave, they start to take out all their clothes to make this dinner special.",14m,Don't Be Bored
491,7.2,--,Eugene Kolb,Clara FlahertyEugene Kolb,Add a plot,5m,A Subway Story
492,--,--,Hugo Martin,Hugo Martin,Add a plot,23m,L'amor
493,--,--,Leon Mitchell,Leon Mitchell,"A thought provoking short film about a deep connection we all share as humans, water. Explored through the ocean and beautiful poetry.",3m,Human Connection
494,--,--,Gerardo Sanchez,Gerardo Sanchez,Add a plot,8m,War of Love
495,6.2,--,Keren Ben Rafael,Keren Ben RafaelJulien Guetta,Stick around an ex too long and you might stay stuck,15m,I'm Your Man
496,7.5,--,Kim Rocco Shields,Kim Rocco ShieldsDavid Tillman,The story of a bullied young teen who lives in a world where heterosexuality is considered immoral.,20m,Love Is All You Need?
497,--,--,Matthew Campagna,Rose Napoli,"Two roommates drink coffee in the park and contemplate the important things in life: relationships, kefir, and emojis. True friendship at its best.",5m,Fu*K That Dog
498,--,--,Bernard S. Gray,David J. Greenberg,"A struggling author is unable to complete his latest project and is forced to seek help from a computer repair technician, who isn't what they seem to be.",13m,Technical Support
499,8.8,--,Arjun Mogre,Arjun Mogre,"1905, Maharashtra. Latika gets married into a family where her husband, an open minded person with a new wave of thoughts, passes away a few weeks after marriage. Widowed, Latika is asked to go bald and wear the widow's garb for the rest of her life. Her brother-in-law, Shridhar essays roles of women in the local musical theatre. Latika, who is educated, feels disgust... Read all",32m,Pradosh
500,--,--,Kolm Mooney,Aaron GibsonKolm Mooney,Shane is painting a beautiful canvas of a Dublin bridge when he meets Aileen who challenges him in more than his Artistic method.,17m,Artistic Merit
501,8.2,--,Jeffrey Lamont Brown,Jason K. Allen,"When a girl contacts her dream man that she met on a dating site she finds out that he is not the man she thought he was; in fact, he is not a man at all. He is a sock puppet.",7m,American Sock
502,7.6,--,Khris Burton,Khris Burton,"Marc and Julia just found each other, yet they already have to say good bye...",1m,Maybe Another Time
503,--,--,Gregor Bozic,Gregor BozicMarina Gumzi,An old woman looking back upon her youth recalls a moment of fleeting elegance in a time of post-war misery. A simple story recounts the fate of a community on the Italo-Slovene border.,12m,Suolni iz Trsta
504,--,--,Jessie Lynn Her,Jessie Lynn Her,"'Found.' is the story of a girl who loses her lover and her living room furniture before a walk in her neighborhood leads to stumbling upon new treasures. By the end, she has discovered something truly remarkable. It is a silent film beautifully scored and driven by imagery of Los Angeles and one girl's search of something special.",4m,Found.
505,6.8,--,Francesco Roder,Francesco Roder,"Aurore is dying and Claire is at her side, waiting for the inevitable end to come. But Aurore has a final gift for her: a diary where she tells the story of their love. With the snowflakes falling outside the window, Claire will look at their love story through the eyes of her beloved; a love so unique it will only live in the pages of a book.",15m,Snowflake
506,7.2,38%,Je-kyu Kang,Je-kyu Kang,Yeon-Hee waits for Min-Woo. They have been separated the past 60 years after the division of Korea into north and south.,26m,Awaiting
507,6.6,--,J. Xavier Velasco,J. Xavier Velasco,"Zerch asks his boyfriend Cano to do something terrible for him. Cano, driven by a powerful love, agrees without knowing he is about to sacrifice more than he imagined.",7m,Zerch
508,8.5,--,Nico Raineau,Nico Raineau,"Trapped in a seedy and illegal fight club, one woman's only chance for escape is a gruesome brawl against the one person she refuses to harm.",9m,Brix and the Bitch
509,7.0,94%,Timo von Gunten,Timo von Gunten,A touching story between a lonely woman and a TGV train driver.,30m,La femme et le TGV
510,7.9,--,Goran Stolevski,Goran Stolevski,A doctor's tentative romance with the hospital's Arabic interpreter is evolving into something deeper. But everything is not as it seems.,19m,You Deserve Everything
511,6.7,--,Lisa Dash Donato,Lisa Dash DonatoRyan LoganFawzia Mirza,A man contemplates fatherhood when his older sister and her free-spirited wife ask him to be the sperm donor and uncle of their baby.,13m,Spunkle
512,6.7,--,Chris Cruse,Chris Cruse,"It's past midnight on New Year's Eve. Marcus, broke and new to town, catches a break when Ray picks him up at a warehouse party. But when the cops bust the party - and their otherwise casual encounter - each is pushed to try something new.",11m,Say U Will
513,9.0,--,Robert Misovic,Robert Misovic,"Damir (Miljevic) a grocery store clerk and photographer lives his life carefully secluded. He observes life from a distance, and lives his own life vicariously through the lives of others. He will often listen in on Mrs. Jackson, the widow in apartment 910, who listens only to one record by Debussy, but only to drown out the noise of her gentle sobbing. Mr. Khalif, a ... Read all",15m,The Hallway
514,8.8,--,R. Scott Leisk,R. Scott Leisk,"Two would be strangers meet and after spending the night together on a blanket with red wine staining their lips, the man awakes but the woman is nowhere to be found. Was she a dream or is this just part of their contemporary courtship?",32m,Last Night I Fell Again
515,--,--,Christopher Longoria,Tyler HinkleSarah ThrashCornelia Hinkle,"Come of age drama of a preteen boy and his changing relationship with his mother, friends, and a supposedly promiscuous preteen girl, new to his neighborhood.",10m,Adolescent Bravado
516,7.0,--,Slony Sow,Slony Sow,"In the heart of California, Benjamin, 60s, winemaker is on the edge with an alarming pain that is leading him to commit suicide.",18m,Winter Frog
517,6.8,--,Rocky Curby,Rocky Curby,"A hopeless romantic is caught trespassing while trying to woo a girl. Problems occur when the girl's father forces him to remove a dead man's shadow. Tragically, the romantic becomes a vessel of death.",6m,Dark Vessel
518,--,--,Andrew Bricker Theiss,Shawn Cottrill,"1960s rural Ohio. Emmitt's world revolves around Emily, a wife half his age, his young son, Jasper, and a broken down house that mirrors his path in life. His potential and best years have slipped through his fingers. When betrayal rears its head, Emmitt must choose between preserving his sanity and giving in to his primal impulses.",25m,The Tragedy at Emmitt Whistle's
519,6.3,--,Youri Tchao Debats,Thomas PujolYouri Tchao Debats,A rest area. A Ferris wheel. Under a bridge. A tutu. The revolution will be made with or without them.,28m,La révolution n'est pas un dîner de gala
520,--,--,Esteban Pedraza,Matt HeymannEsteban PedrazaAaron Pryka,"Deafblind Couple is a short cinematic ode to the sensation of touch and the feeling of intimacy with another human being. After years of marriage, a man and woman who can neither see nor hear wake up in bed next to each other, communicate, and rekindle their relationship through touch alone. Through the use of experimental sound design, and increasingly intimate cinem... Read all",4m,Deafblind Couple
521,--,--,Alexander Lony,Alexander Lony,Madame and Monsieur are back.,4m,Nebenbuhler
522,7.2,--,Nikkhil Advani,Aseem Arrora,"The story revolves around Guddu, an engineering student, who is having a near perfect life. To impress his girlfriend, Sonia, Guddu makes a wish list and manages to achieve all of it. However, a simple choice between love and hate changes it all.",42m,Guddu Engiineer
523,--,--,Yilei Zhou,Yilei Zhou,"A story about a 70s' American rock band and the love that grows between the lead singer Curt, and the guitarist Dorian.",22m,He and Rock & Roll
524,--,--,James Reynolds,James Reynolds,Two young South Africans in Exile define the wishes of their families to fight for the promise of their revolution.,23m,Exile Incessant
525,--,--,Kevin Yeh,Kevin Yeh,"Through the eye of a webcam, this film records the long distance relationship between a couple, Wan-Jane and Hsin-Hong, who try to hold on to their love between two cities across Pacific Ocean, Taipei and San Francisco.",9m,"Taipei, San Francisco"
526,--,--,Sebastian Schnabel,Sebastian Schnabel,"A girl has to introduce her boyfriend to her new friends. The only problem, her boyfriend is an electric fan.",13m,Herb & I
527,8.2,--,Andrea Bensussen,Brittany FisheliSarah PullinMary Vaughan,March through an American Civil War time portal; experience the untold romance of the 1800's that has survived over a century of time.,--,Lauren Higbie
528,6.2,--,Yann Gonzalez,Yann Gonzalez,Characters wander through an erotic maze of love and desire.,23m,Islands
529,--,100%,Corrin Evans,Corrin Evans,A pair of cousins struggle with their romantic feelings for one another.,9m,Cousins
530,--,--,Akhilesh Pratap Singh,Akhilesh Pratap Singh,"A struggling musician, AADIL coincidentally meets his Ex, BUSHRA on a train. Though they try to act casual during this sudden encounter, the agony of broken hearts resurfaces leaving them with the bittersweet memories of the past.",14m,Songs of Separation
531,--,--,Eric Castillo,Eric Castillo,"Caught in the confusion of being true to his love and taking riskily opportunities, Julian finds himself in a dilemma when his decisions begin to weigh on him and his peace of mind.",9m,Loyalty of Dogs
532,6.5,--,Axel Courtière,Axel CourtièreMagali Pouzol,"A man, who is a gourmet cannibal, secretly loves his neighbor. However, she is a vegetarian. This may be a problem.",15m,Delectable You
533,--,--,Mark Todd Bruner,Logan Riley Bruner,Add a plot,--,Alexa and Martin
534,--,--,Navdeep Singh Kandola,Nav KandolaRaj KandolaMark Mathews,,24m,P-S
535,--,--,Navdeep Singh Kandola,Nav KandolaRaj KandolaMark Mathews,,24m,P-S
536,9.8,--,Gabriele Fabbro,Gabriele Fabbro,Two young students try to be noticed by the person they like from opposite sides of a canal.,8m,Two Steps Away
537,9.2,33%,Insaf Arafa,Insaf Arafa,A moment of life of a young couple who finds themselves facing a probable eternal separation.,25m,Apnea
538,--,--,Reece Lipman,Sarah Lines,"Out for her morning run, a young woman starts to remember little flashes of the night before. The memories of a perfect evening and the excitement of a new relationship becomes overwhelming until suddenly, her heart can contain it no more. Heartburst is a film about a feeling. That overwhelming feeling that we all have at the start of something special, when you know ... Read all",6m,Heartburst
539,--,--,Tony Santiago,Emily BarberJanice HasegawaDanielle Nicholson,A young woman exploring her sexuality through someone else's eyes.,16m,Me and Marcy
540,--,--,Ross Grayson Bell,Sam Bell,The protagonist Sam finds interest in a mysterious woman at a beach and an unlikely relationship ensues.,--,In Your Head
541,7.0,--,Mohammad Kart,Aban AskariMohammad Kart,A teenage boy who fights to death to save his love.,19m,Child Eater
542,--,--,Alexander Rosales,Alexander Rosales,"A man awaits his date, but is met with something else.",6m,Lovers at Night
543,--,--,Timo ZachariasSamuel Gheist,Carina ArltChristian Arlt,"Zombie Sabine lives in the world after the apocalypse, working in an advertising agency. When she meets her idol, she learns that there is a cure in the human zone. Now, nothing can stop Sabine from going on an adventure of her own.",41m,Everyday ZOMBIE
544,--,--,Aaron Richard John Massie,Tom Gall,"'Anvew' or 'Quiescent' is a short poetry film in the Cornish Language by Aaron Massie. It's a film about a period of reflection before a big change, a longing for somewhere/something. A visual love letter to the beautiful county of Cornwall.",3m,Quiescent/Anvew
545,8.2,--,Matt Braunsdorf,Jonathan Marballi,A couple's relationship is turned upside down when they discover that their Uber driver is her old flame.,17m,Uber Ex
546,--,--,Esther Sophia ArtnerAlanna Dorsett,Esther Sophia Artner,"A story of synchronicity, grief, joy and the importance of living in the moment. Two strangers meet on a subway platform and decide to spend an unforgettable day together.",8m,To See You Smile
547,6.3,--,Quentin Lazzarotto,Quentin Lazzarotto,"In the Amazonian jungle, the village of Palma Real resists the modern world. Carlito, a silent young man, decides to leave. On the muddy bed of the immense river, an encounter reveals the secret that Carlito has hidden from his community.",8m,Carlito Leaves Forever
548,7.6,--,Jerry de Mars,Martijn Den OudenJerry de Mars,"Think of something blue is based on a Dutch Poem by Martijn den Ouden. It portrays a man, dealing with loneliness and mourning, comforted by memories of his loved one.",6m,Think of Something Blue
549,--,--,Yi-chi Lien,Sandra Ai Lee,"In 2036, human society has been completely digitized. Human Society divides its class by the SCP (Society Credit Points) system, and the range of human rights is determined by the value shown on each person's ID. At the same time, humanoid robots have gradually replacing human at labor forces. Ming is a true elite with high SCP whom has a seemingly perfect wife. Chloe... Read all",--,Perfect-Lover.com 2036
550,--,--,Sofia Castro,Sofia Castro,"Inspired by Monterroso's Maids, this short film combining fiction and screendance presents a maid ballerina embodying the voices of two stock radio drama lovers who plan to murder her with their own hands.On a theatrical setting and in one circular travelling shot, objectivity becomes biased as the body struggles to expose all that is incorporeal, and the question ari... Read all",6m,Maids
551,7.3,--,Barnabás Tóth,Barnabás Tóth,"During a professional conference in Prague, two interpreters in the Hungarian booth realize that only one person is listening to them. They vie for her attention.",17m,Chuchotage
552,6.8,--,Marion Renard,Adrien de BiasiIgor DejaiffeManon Delauvaux,"During her first sexual experience, a teenage girl discovers she possesses an uncommon skill.",18m,Switch
553,5.9,--,Darine Hotait,Darine Hotait,"During the 2006 Israeli attack on Lebanon, Hala, a Lebanese American boxer in New York City finds herself living through the unbearable survivor's guilt that presents her with a challenge to reconcile with her estranged father.",25m,Like Salt
554,--,--,Alexandra Murrietta,Alexandra Murrietta,Mila soon realizes that this is no ordinary pizza delivery and finds herself in a tough situation. 'To flee or not to flee?' That is the question. Special delivery...Gratuity not included.,21m,The Imperfect Seduction
555,--,--,Diana Colmar-Espinosa,Diana Colmar-Espinosa,"A film about love, marriage and betrayal.",14m,New Endings
556,--,--,Otto D'Agnolo,Otto D'Agnolo,"Haley has decided that she won't bring another man to the annual family holiday get-together unless he's 'the one'. She is tired of being the only girl with a different guy on her arm in every family picture. She wants her guy, her permanent life partner and she's vowed to not waste anymore time in relationships that aren't 'going somewhere'. Then Haley meets Cole, a ... Read all",12m,The Sweetheart Deal
557,--,--,Benjamin J. Alexander,Benjamin J. Alexander,Add a plot,4m,Record for Love
558,--,--,Vedanti Dani,Vedanti Dani,Add a plot,15m,D cafe
559,--,63%,Jessica CandalSaeed Orokzai,Jessica CandalSaeed Orokzai,"Enchant in the moment, memories are flashing in front of the eyes. Nilofar and Maiwand are college students, they are in love with each other. Even though Nilofar is in love with Maiwand, she is against getting married to him due to their age gap. Maiwand is madly in love with Nilofar, he believes age shouldn't restrict anyone from falling in love, the only thing that... Read all",--,Yesterday
560,--,--,Axel Laroudie,Axel Laroudie,A love story with flowers.,3m,Ordis
561,5.2,--,Dylan El Kara,Amaël CharuaultDylan El KaraAlban Jamet,"Shawn is an introverted young homosexual who slowly assumes his sexuality. His life can be summed up only in her extravagant best friend, his authoritarian and closed-minded father, and her mother, absent and submissive to her husband. During a party, he meet Ted who will make him discover what love is despite family pressure on his shoulders.",44m,Entre toi et moi
562,--,--,Adriana MendesAna Carolina Pascoal,Adriana MendesAna Carolina Pascoal,Add a plot,--,O lugar perfeito
563,--,--,Arcklot Hal,Arcklot Hal,"Returning home, poet Ye Huanzhen suffers from insomnia and hallucinations. She turns to her dreams, a missing flower, a footprint and a dried-up spring, for an answer that leads her all the way to the stars.",29m,Kong quan
564,--,--,Elias Z.X.,Elias Z.X.,Add a plot,--,Your Security
565,--,--,Elena Palla,Elena Palla,Elias missed his train and is forced to wait alone on the railway station. His boredom leads him to dance until he realizes he is not alone. Does he keep dancing without the fear of being judged or should he keep it cool?,--,Restless Feet
566,--,--,Ilina PerianovaYagama Aka Marianna Perianova,Anna DmitrevaIlina PerianovaYagama Aka Marianna Perianova,A poem awakens the Queen inside the heart of a beloved woman.,5m,Queen
567,7.6,--,Augusto Sales,Augusto Sales,An unusual encounter lead up a dialogue with strange relevance.,6m,Inefável
568,7.8,--,Gabriele Fabbro,Gabriele Fabbro,"A selfish and sexist billiard player, that hustles for living, struggles to seduce a quiet woman pool master inside an isolated saloon few miles away from Santa Fe.",18m,8
569,--,--,Horace Chan,John Stuart,Sharon is alcohol dependent. She tries to go back to the house where she used to live and find things have changed inside the living room. She found out her boyfriend who is cheating with another lover.,10m,On The Verge Of Tears
570,--,21%,Tina Zimmer,Tina Zimmer,Sasha is a vigilante and has been avoiding the truth with those closest to her; while burning the candle at both ends.,29m,Valor
571,--,--,Simen Magnus Bakken,Simen Magnus Bakken,Marine wakes up in Tønsberg and Johan wakes up in Oslo. We follow the couple on their way to their destination; each other.,5m,Destinasjon
572,--,--,Mathea Puntervold,Mathea PuntervoldErling K. Opsund,The love between two young men is at stake in the encounter with the fear of ostracism and isolation.,2m,Motet til å være oss
573,--,--,Stine Moldfjell,Stine Moldfjell,"French Lilou arrives at her boyfriend Edvard's apartment in Oslo. Alone and a stranger in the city, she waits for him to come home from work.",4m,Pour Lilou
574,6.4,71%,Brooke Goldfinch,Brooke Goldfinch,Two teenagers from a remote religious community travel to town in search of shelter after being told by their Evangelical parents that an asteroid will soon destroy the earth.,15m,Red Rover
575,--,--,Ogechi Musa,Ogechi Musa,Friction encompasses the idea that one voice can reach many ears and create effective change or destruction and the two are not mutually exclusive. The underground effort to revolt against the local officials due to police brutality and friction arises between conflicting beliefs and views.,20m,Friction
576,6.8,--,Florence Keith-Roach,Florence Keith-Roach,"When Annabelle wakes up in a stranger's bedroom on her 30th birthday, she thinks the day cannot get any worse. But then Bernard walks in...",13m,A Family Affair
577,--,--,Henry Jose La Cruz,Grace Michel,"Royal wants to explore the world of nature, but encounters her day with her overprotective mom and an handsome guy.",4m,Blue Butterfly
578,--,--,Madeline Mack,Pearl Spring Voss,Add a plot,--,"Sunny, Pomona"
579,6.3,--,Shawna Khorasani,Shawna Khorasani,"Dakota's had a crush on Danny for the longest time. She's never made a move, despite her best friend Cameron's encouragement, because she assumes that Danny is straight. But once Danny comes out to Dakota as bisexual, it's all systems go. She pulls out all the stops to woo her lady love. The only problem is, her romantic gestures keep backfiring. Will this lovergirl w... Read all",16m,LoverGirl
580,--,--,David Lawson,Aiysha JebaliVincent T. SpangenbergGary Dean,"A Clockwork Heart is fairy tale inspired, stylized short film that explores the complexities of human emotion.",14m,A Clockwork Heart
581,7.1,--,Marius Gabriel Stancu,Marius Gabriel Stancu,Andreas and Alessandro are two friends more or less the same age who have known each other since childhood.,17m,It's Just in My Head
582,6.5,--,José Antonio Valera,José Antonio Valera,Adri suggests a game to Jon.,10m,Limits
583,7.2,88%,Setsawat Thongsrikum,Chanon BoonprasitVeerayut RachpathumSetsawat Thongsrikum,"Set in 2025, James is dumped by his girlfriend and wants to get things undone. He seeks help from a group of scientists who help him travel back in time in a project called ""The ZTP"".",28m,Alive
584,3.4,--,Sergey Solovyov,Stasya Venkova,"Two beautiful girls, a lake, trees, and an elderly gentleman casually fishing. What happens if the girls go mermaid?",15m,Uti-Uti-Uti
585,--,--,Marco Alves,Marco AlvesMichele Alves,"When opening her chest of memories, Laura remembers moments that she had forgotten and the powerful feeling that aroused her desires and frustrations when living intensely with Guilherme.",9m,The Love
586,--,--,Toni Crey,Toni Crey,"A couple reuniting after war is bittersweet, but when an unexpected pregnancy threatens her health, she must chose between faith and surviving.",30m,Small Miracles
587,--,--,Louise Hylland,Louise Hylland,"A tragicomic existentialist tale of an alternative encounter between two misplaced, identity-confused teenagers, Mada and Ave, who, despite a failed rape attempt, develop empathy, understanding, and feelings for each other.",--,R[evol]ution of Love
588,--,--,Grace Kim,Grace Kim,"A portrait of a woman's humdrum existence told from the perspective of a voyeuristic, unlikely love interest.",7m,An Interloper's Kiss
589,--,--,James Allodi,James Allodi,"In the age of precarious employment, some paydays come harder than others. Bella used to eat light bulbs on stage for a living. Then she meets Buddy, who used to throw himself at moving cars. Buddy hasn't told Bella about his latest job, and their unexpected chemistry brings trouble.",17m,Bella Wild
590,5.9,--,Benjamin Steiger Levine,Greg KaufmanBenjamin Steiger Levine,Marco and Polo Go Round is a comedic love story with a very surreal twist. A couple confronts the difficulties in their relationship as gravity turns on its head and their world literally falls apart around them.,12m,Marco & Polo Go Round
591,--,--,Jordan Buck,Catherine McKernan DorisDarren Marshall,"""In this age of Internet dating, two dear old friends meet at a café to discuss the pros and cons of doing things in a more old-fashioned, conventional manner. What could possibly go wrong? Everything!""",--,Destined to Fail
592,7.8,--,Itandehui Jansen,Itandehui Jansen,"Signs and Gestures is a different film about a blind date. Clara relies on sound and touch to communicate, while Simon uses BSL. They both don't know this about each other when they decide to meet up. Will they find a way to connect?",12m,Signs & Gestures
593,--,--,Will Schneider,Will Schneider,A depressed lunch lady finds new meaning in her mundane life when she falls for a troubled janitor.,--,Ageusia
594,7.7,--,Devon Avery,Sean Crouch,"James is all too eager to put his one-minute time machine to use in winning the heart of Regina, until he discovers the unexpected consequences of his actions.",6m,One-Minute Time Machine
595,--,85%,Jingwen Felix Qiang,Sihong LiJingwen Felix Qiang,Exhibition takes the viewer to a emotional journey of a photographer after a breakup. The photographer finds something wrong for no reason. She reclaimed herself after realizing subconscious interaction with her roommate.,11m,Exhibition
596,6.7,--,Charline Bourgeois-Tacquet,Charline Bourgeois-Tacquet,"Pauline has no news from Bruce, the married man whom she has an affair with. During her break in the countryside with her friend Violette, she will spend the whole stay waiting for...a text message. Experimenting thousand stages of obsessive love.",24m,Pauline asservie
597,--,--,Beatrice Black,Beatrice Black,"In 17th c. France, a bisexual swashbuckling swordswoman must rescue her ex from a convent after they're caught in an illicit affair.",21m,Notre Dames
598,--,--,Evelyn ArizaThéo Rousseau,Evelyn ArizaThéo Rousseau,Add a plot,--,Princesse
599,--,--,Joseph Guinan,Joseph Guinan,"Elvis being Stalked again for real, based on True Events... A beautiful Japan girl in CHINA falls in LOVE with Elvis on the internet. Not having enough money to travel to USA - Hollywood, California, Miss Igetu Soun sneaks into someones suitcase at the airport and arrives at LAX. Miss Igetu Soun Stalks ELVIS College at LOS ANGELES CITY COLLEGE and hounds down students... Read all",--,Stalking Elvis
600,--,--,Gabriel Reid,Gabriel Reid,"Across cultures and generations, love makes kindred spirits of us all.",--,Impossible
601,--,--,Alexander Devereux,Alexander Devereux,An isolated psychotherapist finds love in the ex-offender support group he oversees while fighting off the vengeful actions of his stalker supervisor hellbent on destroying his career.,--,None of Your Dayum Business
602,--,--,Jeremy O'Keefe,Nikki D'Aprix,Add a plot,--,Rat Tail
603,--,80%,Lalit Jha As Lait Kumar JhaSumit Kohli,Akash PatilAryash Tomar,"The story begins with two young couple Raunak and Natasha, who is meeting on the 14th Feb in an old coffee cafe, and are at the verge of breaking their engagement, due to loss of trust between the two. Raunak finds out that his father Neeraj is in the same cafe with another woman Mehak. Natasha seeing her father-in-law with another woman because unsettled and question... Read all",--,The Waiting
604,--,--,Ian Elizalde,Andrés GuerreroIan Elizalde,"El Gallo, a young musician who seeks to find his place in this world through Mexican melodies, finds an old love on a party night but realizes that he, like the city where he grew up, has changed.",30m,El Gallo
605,--,--,Kyron Jeffers,Cormac DuffKyron JeffersLeanda Taitt,"Judah, a young, inexperienced Telepath, returns to Trinidad and Tobago to help find his first love, Ellie, who has been kidnapped.",--,Telepath: Come Find Me
606,--,--,Devin Klos,Michael Delisle,Add a plot,--,Baby
607,--,--,Mira Pranger,Mira PrangerDonna Sherifi,A beautiful aristocrat and a stable boy find escape from their doomed love by fantasizing over a time when they were free to love each other and dance.,--,El Ultimo Baile
608,9.1,--,Adam Paul Stone,Adam Paul Stone,A man with a brain disorder that affects his long and short term memories recounts his marriage and discovers why it's ending.,20m,Just Like the Butterfly
609,7.2,--,Josh Cox,Josh Cox,"Late summer off the coast of 1960's New England. Dino just wants to catch a tan on the beach until Sebastian, a stranger, shows up on the island. The two share an amorous afternoon together, each interpreting their encounter differently when it is over.",10m,Dino at the Beach
610,--,--,Joe Acierno,Joe AciernoMichelle BatistaAmber Monteleone,"A virgin in his twenties makes a pact with his platonic girlfriend that if she can't help him do the deed by his next birthday, she'll have sex with him.",23m,The Playboy of Park Slope
611,8.7,--,Ryan Lesica,Ryan Lesica,A pilot and his foreign partner struggle with the limitations of their relationship as distance separates them in more ways than one.,7m,Takeoff
612,8.5,--,Conor Forrest,Conor ForrestCankurt Perek,"Melanie, a willful caring woman goes to any length to a loved one. As the life of her ex Andrew is threatened due to a virus he has contaminated during a pandemic. Melanie has to decide if she is to take care of him his way or her way.",--,I'll Be with You in the Dark
613,--,--,Alex Rubit,Veronica ButsovskaAlex Rubit,Add a plot,--,Kairos
614,--,--,Oscar Lopera,Oscar Lopera,Simone develops an unhealthy obsession with the extreme sexual practice of bloodplay.,9m,Tánatos
615,--,--,Sam Blais,Thomas Gentile,"Stephen, a young curmudgeon, tries to fix his love life and his laundry with the help of his two best friends.",16m,Love's a Wash
616,--,--,Yurie Yano,Kanta SatôYûna TairaMoctar Diouf,Add a plot,37m,Blind Mind
617,--,--,Dorian Simon,Dorian Simon,"When her class celebrates the departure of a schoolmate she's secretly in love with, Chloé, an 11yo girl, has less than fifteen minutes to find him the perfect gift before he leaves the school forever.",3m,Coup de coeur
618,--,--,Shona Kelly,Shona Kelly,"A lonely woman retreats to an abandoned house where she meets a forgotten ghost, forging a connection that transcends the confines of time.",10m,Soulmates
619,--,--,--,--,--,--,--
620,--,--,--,--,--,--,--
621,--,--,Frederick Tabiyus Nah IV,Emiah ReillyElijah Washington,"Two black college students have found solace in one another while attending an Ivy League University, where minorities are far and few. Jeremiah and Jasmine are the yin to each other's yang. However, a life altering situation has been troubling Jeremiah and has begun affecting his studies in his last year of college. Nobody has been privy to what truly has Jeremiah in... Read all",--,Pending...
622,--,--,--,--,,--,3
623,--,--,--,--,--,--,--
624,--,--,George K.,George K.,A boy on his journey to find love through Thailand's traditional food.,15m,Food Dating
625,--,--,Garrett Brenneman,Garrett Brenneman,A newly engaged couple Gather both of there family's together for dinner to share the news but secrets between family's lead to a very interesting night.,14m,Dinner with the Inlaws
626,--,--,Liam Evans,Liam Evans,"Trying to make this date a special one, Jack follows the advice of his friend Ryan to take his girlfriend out for a night that won't be forgotten.",23m,Snap
627,--,--,Aidan Egan Tranter,Aidan Egan TranterRobert Wright,A young man explores the world of dating.,--,Match
628,--,--,Woodson Michel,Woodson MichelChristopher Blandford,When a young female moves away from her past and loses a diary with significant meaning. She meets a young man who falls for the writer of the journal and he pursues her and consults with his friends about it.,32m,Her Diary
629,--,--,Gregory Roberts,Gregory Roberts,A woman on her wedding day gets cold feet and goes through an existential crisis while playing chess at a park.,6m,Check
630,--,--,Maryann Maisano,Molly CallahanMaryann MaisanoNikki Silva,"The chemistry between Gia and Margo was undeniable but life had other plans. What happens when a fire burns too quickly? Will Gia and Margo unlock the door to the past and find their way back? Sometimes all you need is ""the key"".",--,The KEY
631,--,--,Shibaji Dutta,Shibaji Dutta,The story is a quirky kind of a love story which revolves around a boy coming from a lower middle class family struggling to become a director and a girl coming from an upper middle class family who already is an established character actor. How the pressure of their parents and society pushes them to an extent where they have to take a step which was not accepted by ... Read all,25m,Love In
